package_name,version,type,spdx_license
malachite,0.4.22,rust,UNKNOWN
malachite-base,0.4.22,rust,UNKNOWN
malachite-bigint,0.2.3,rust,UNKNOWN
malachite-nz,0.4.22,rust,UNKNOWN
malachite-q,0.4.22,rust,UNKNOWN
matchers,0.2.0,rust,UNKNOWN
matchit,0.7.3,rust,UNKNOWN
matchit,0.8.4,rust,UNKNOWN
matrixmultiply,0.3.10,rust,UNKNOWN
maybe-rayon,0.1.1,rust,UNKNOWN
md-5,0.10.6,rust,UNKNOWN
memchr,2.8.0,rust,UNKNOWN
memfile,0.3.2,rust,UNKNOWN
memmap2,0.9.10,rust,UNKNOWN
memo-map,0.3.3,rust,UNKNOWN
memoffset,0.7.1,rust,UNKNOWN
memoffset,0.9.1,rust,UNKNOWN
mime,0.3.17,rust,UNKNOWN
mime_guess,2.0.5,rust,UNKNOWN
minijinja,2.19.0,rust,UNKNOWN
minijinja-contrib,2.19.0,rust,UNKNOWN
minimal-lexical,0.2.1,rust,UNKNOWN
miniz_oxide,0.8.9,rust,UNKNOWN
minstant,0.1.7,rust,UNKNOWN
mio,0.8.11,rust,UNKNOWN
mio,1.1.1,rust,UNKNOWN
mockito,1.7.2,rust,UNKNOWN
modelexpress-client,0.3.0,rust,UNKNOWN
modelexpress-common,0.3.0,rust,UNKNOWN
monostate,0.1.18,rust,UNKNOWN
monostate-impl,0.1.18,rust,UNKNOWN
moxcms,0.8.1,rust,UNKNOWN
multimap,0.10.1,rust,UNKNOWN
nanorand,0.7.0,rust,UNKNOWN
ndarray,0.16.1,rust,UNKNOWN
ndarray,0.17.2,rust,UNKNOWN
ndarray-interp,0.5.0,rust,UNKNOWN
ndarray-npy,0.9.1,rust,UNKNOWN
neli,0.7.4,rust,UNKNOWN
neli-proc-macros,0.2.2,rust,UNKNOWN
new_debug_unreachable,1.0.6,rust,UNKNOWN
nix,0.26.4,rust,UNKNOWN
nix,0.30.1,rust,UNKNOWN
nixl-sys,0.10.1,rust,UNKNOWN
nkeys,0.4.5,rust,UNKNOWN
no_std_io2,0.9.3,rust,UNKNOWN
nom,7.1.3,rust,UNKNOWN
nom,8.0.0,rust,UNKNOWN
nonmax,0.5.5,rust,UNKNOWN
noop_proc_macro,0.3.0,rust,UNKNOWN
notify,6.1.1,rust,UNKNOWN
nu-ansi-term,0.50.3,rust,UNKNOWN
nuid,0.5.0,rust,UNKNOWN
num,0.4.3,rust,UNKNOWN
num-bigint,0.4.6,rust,UNKNOWN
num-cmp,0.1.0,rust,UNKNOWN
num-complex,0.4.6,rust,UNKNOWN
num-conv,0.2.1,rust,UNKNOWN
num-derive,0.4.2,rust,UNKNOWN
num-integer,0.1.46,rust,UNKNOWN
num-iter,0.1.45,rust,UNKNOWN
num-rational,0.4.2,rust,UNKNOWN
num-traits,0.2.19,rust,UNKNOWN
num_cpus,1.17.0,rust,UNKNOWN
num_threads,0.1.7,rust,UNKNOWN
number_prefix,0.4.0,rust,UNKNOWN
nvtx,1.3.0,rust,UNKNOWN
objc2,0.6.4,rust,UNKNOWN
objc2-cloud-kit,0.3.2,rust,UNKNOWN
objc2-core-data,0.3.2,rust,UNKNOWN
objc2-core-foundation,0.3.2,rust,UNKNOWN
objc2-core-graphics,0.3.2,rust,UNKNOWN
objc2-core-image,0.3.2,rust,UNKNOWN
objc2-core-location,0.3.2,rust,UNKNOWN
objc2-core-text,0.3.2,rust,UNKNOWN
objc2-encode,4.1.0,rust,UNKNOWN
objc2-foundation,0.3.2,rust,UNKNOWN
objc2-io-surface,0.3.2,rust,UNKNOWN
objc2-quartz-core,0.3.2,rust,UNKNOWN
objc2-ui-kit,0.3.2,rust,UNKNOWN
objc2-user-notifications,0.3.2,rust,UNKNOWN
object_store,0.12.5,rust,UNKNOWN
offset-allocator,0.2.0,rust,UNKNOWN
once_cell,1.21.4,rust,UNKNOWN
once_cell_polyfill,1.70.2,rust,UNKNOWN
oneshot,0.1.13,rust,UNKNOWN
onig,6.5.1,rust,UNKNOWN
onig_sys,69.9.1,rust,UNKNOWN
oorandom,11.1.5,rust,UNKNOWN
openai-harmony,0.0.3,rust,UNKNOWN
openssl-probe,0.1.6,rust,UNKNOWN
openssl-probe,0.2.1,rust,UNKNOWN
opentelemetry,0.31.0,rust,UNKNOWN
opentelemetry-appender-tracing,0.31.1,rust,UNKNOWN
opentelemetry-http,0.31.0,rust,UNKNOWN
opentelemetry-otlp,0.31.1,rust,UNKNOWN
opentelemetry-proto,0.31.0,rust,UNKNOWN
opentelemetry_sdk,0.31.0,rust,UNKNOWN
option-ext,0.2.0,rust,UNKNOWN
ordered-float,2.10.1,rust,UNKNOWN
ordered-float,4.6.0,rust,UNKNOWN
ordered-multimap,0.7.3,rust,UNKNOWN
os_info,3.14.0,rust,UNKNOWN
outref,0.5.2,rust,UNKNOWN
p256,0.11.1,rust,UNKNOWN
parking,2.2.1,rust,UNKNOWN
parking_lot,0.12.5,rust,UNKNOWN
parking_lot_core,0.9.12,rust,UNKNOWN
paste,1.0.15,rust,UNKNOWN
pastey,0.1.1,rust,UNKNOWN
pathdiff,0.2.3,rust,UNKNOWN
pcre2,0.2.11,rust,UNKNOWN
pcre2-sys,0.2.10,rust,UNKNOWN
pear,0.2.9,rust,UNKNOWN
pear_codegen,0.2.9,rust,UNKNOWN
pem,3.0.6,rust,UNKNOWN
pem-rfc7468,0.7.0,rust,UNKNOWN
percent-encoding,2.3.2,rust,UNKNOWN
pest,2.8.6,rust,UNKNOWN
pest_derive,2.8.6,rust,UNKNOWN
pest_generator,2.8.6,rust,UNKNOWN
pest_meta,2.8.6,rust,UNKNOWN
petgraph,0.7.1,rust,UNKNOWN
petgraph,0.8.3,rust,UNKNOWN
phf,0.11.3,rust,UNKNOWN
phf_codegen,0.11.3,rust,UNKNOWN
phf_generator,0.11.3,rust,UNKNOWN
phf_shared,0.11.3,rust,UNKNOWN
pin-project,1.1.11,rust,UNKNOWN
pin-project-internal,1.1.11,rust,UNKNOWN
pin-project-lite,0.2.17,rust,UNKNOWN
pin-utils,0.1.0,rust,UNKNOWN
pkcs8,0.10.2,rust,UNKNOWN
pkcs8,0.9.0,rust,UNKNOWN
pkg-config,0.3.33,rust,UNKNOWN
plain,0.2.3,rust,UNKNOWN
plotters,0.3.7,rust,UNKNOWN
plotters-backend,0.3.7,rust,UNKNOWN
plotters-svg,0.3.7,rust,UNKNOWN
png,0.18.1,rust,UNKNOWN
portable-atomic,1.13.1,rust,UNKNOWN
portable-atomic-util,0.2.7,rust,UNKNOWN
potential_utf,0.1.5,rust,UNKNOWN
powerfmt,0.2.0,rust,UNKNOWN
ppv-lite86,0.2.21,rust,UNKNOWN
prettyplease,0.2.37,rust,UNKNOWN
proc-macro-crate,3.5.0,rust,UNKNOWN
proc-macro-error-attr2,2.0.0,rust,UNKNOWN
proc-macro-error2,2.0.1,rust,UNKNOWN
proc-macro2,1.0.106,rust,UNKNOWN
proc-macro2-diagnostics,0.10.1,rust,UNKNOWN
profiling,1.0.17,rust,UNKNOWN
profiling-procmacros,1.0.17,rust,UNKNOWN
prometheus,0.14.0,rust,UNKNOWN
proptest,1.11.0,rust,UNKNOWN
prost,0.13.5,rust,UNKNOWN
prost,0.14.3,rust,UNKNOWN
prost-build,0.13.5,rust,UNKNOWN
prost-build,0.14.3,rust,UNKNOWN
prost-derive,0.13.5,rust,UNKNOWN
prost-derive,0.14.3,rust,UNKNOWN
prost-types,0.13.5,rust,UNKNOWN
prost-types,0.14.3,rust,UNKNOWN
protobuf,3.7.2,rust,UNKNOWN
protobuf-support,3.7.2,rust,UNKNOWN
pulldown-cmark,0.13.3,rust,UNKNOWN
pulldown-cmark-to-cmark,22.0.0,rust,UNKNOWN
pxfm,0.1.29,rust,UNKNOWN
py_literal,0.4.0,rust,UNKNOWN
qoi,0.4.1,rust,UNKNOWN
quick-error,1.2.3,rust,UNKNOWN
quick-error,2.0.1,rust,UNKNOWN
quick-xml,0.38.4,rust,UNKNOWN
quinn,0.11.9,rust,UNKNOWN
quinn-proto,0.11.14,rust,UNKNOWN
quinn-udp,0.5.14,rust,UNKNOWN
quote,1.0.45,rust,UNKNOWN
r-efi,5.3.0,rust,UNKNOWN
r-efi,6.0.0,rust,UNKNOWN
rand,0.8.6,rust,UNKNOWN
rand,0.9.4,rust,UNKNOWN
rand_chacha,0.3.1,rust,UNKNOWN
rand_chacha,0.9.0,rust,UNKNOWN
rand_core,0.6.4,rust,UNKNOWN
rand_core,0.9.5,rust,UNKNOWN
rand_distr,0.5.1,rust,UNKNOWN
rand_xorshift,0.4.0,rust,UNKNOWN
rav1e,0.8.1,rust,UNKNOWN
ravif,0.13.0,rust,UNKNOWN
rawpointer,0.2.1,rust,UNKNOWN
rayon,1.12.0,rust,UNKNOWN
rayon-cond,0.4.0,rust,UNKNOWN
rayon-core,1.13.0,rust,UNKNOWN
redox_syscall,0.5.18,rust,UNKNOWN
redox_syscall,0.7.4,rust,UNKNOWN
redox_users,0.5.2,rust,UNKNOWN
ref-cast,1.0.25,rust,UNKNOWN
ref-cast-impl,1.0.25,rust,UNKNOWN
regex,1.12.3,rust,UNKNOWN
regex-automata,0.4.14,rust,UNKNOWN
regex-lite,0.1.9,rust,UNKNOWN
regex-syntax,0.8.10,rust,UNKNOWN
relative-path,1.9.3,rust,UNKNOWN
reqwest,0.11.27,rust,UNKNOWN
reqwest,0.12.28,rust,UNKNOWN
rfc6979,0.3.1,rust,UNKNOWN
rgb,0.8.53,rust,UNKNOWN
ring,0.17.14,rust,UNKNOWN
rmp,0.8.15,rust,UNKNOWN
rmp-serde,1.3.1,rust,UNKNOWN
ron,0.12.1,rust,UNKNOWN
rstest,0.18.2,rust,UNKNOWN
rstest,0.23.0,rust,UNKNOWN
rstest,0.25.0,rust,UNKNOWN
rstest,0.26.1,rust,UNKNOWN
rstest_macros,0.18.2,rust,UNKNOWN
rstest_macros,0.23.0,rust,UNKNOWN
rstest_macros,0.25.0,rust,UNKNOWN
rstest_macros,0.26.1,rust,UNKNOWN
rstest_reuse,0.7.0,rust,UNKNOWN
rust-embed,8.11.0,rust,UNKNOWN
rust-embed-impl,8.11.0,rust,UNKNOWN
rust-embed-utils,8.11.0,rust,UNKNOWN
rust-ini,0.21.3,rust,UNKNOWN
rustc-hash,1.1.0,rust,UNKNOWN
rustc-hash,2.1.2,rust,UNKNOWN
rustc_version,0.4.1,rust,UNKNOWN
rustix,0.38.44,rust,UNKNOWN
rustix,1.1.4,rust,UNKNOWN
rustls,0.21.12,rust,UNKNOWN
rustls,0.23.39,rust,UNKNOWN
rustls-native-certs,0.7.3,rust,UNKNOWN
rustls-native-certs,0.8.3,rust,UNKNOWN
rustls-pemfile,2.2.0,rust,UNKNOWN
rustls-pki-types,1.14.1,rust,UNKNOWN
rustls-webpki,0.101.7,rust,UNKNOWN
rustls-webpki,0.102.8,rust,UNKNOWN
rustls-webpki,0.103.13,rust,UNKNOWN
rustpython-ast,0.4.0,rust,UNKNOWN
rustpython-parser,0.4.0,rust,UNKNOWN
rustpython-parser-core,0.4.0,rust,UNKNOWN
rustpython-parser-vendored,0.4.0,rust,UNKNOWN
rustversion,1.0.22,rust,UNKNOWN
rusty-fork,0.3.1,rust,UNKNOWN
ryu,1.0.23,rust,UNKNOWN
same-file,1.0.6,rust,UNKNOWN
scc,2.4.0,rust,UNKNOWN
schannel,0.1.29,rust,UNKNOWN
schemars,0.9.0,rust,UNKNOWN
schemars,1.2.1,rust,UNKNOWN
schemars_derive,1.2.1,rust,UNKNOWN
scopeguard,1.2.0,rust,UNKNOWN
sct,0.7.1,rust,UNKNOWN
sdd,3.0.10,rust,UNKNOWN
sec1,0.3.0,rust,UNKNOWN
secrecy,0.10.3,rust,UNKNOWN
security-framework,2.11.1,rust,UNKNOWN
security-framework,3.7.0,rust,UNKNOWN
security-framework-sys,2.17.0,rust,UNKNOWN
semver,1.0.28,rust,UNKNOWN
serde,1.0.228,rust,UNKNOWN
serde-untagged,0.1.9,rust,UNKNOWN
serde-value,0.7.0,rust,UNKNOWN
serde_bytes,0.11.19,rust,UNKNOWN
serde_cbor,0.11.2,rust,UNKNOWN
serde_core,1.0.228,rust,UNKNOWN
serde_derive,1.0.228,rust,UNKNOWN
serde_derive_internals,0.29.1,rust,UNKNOWN
serde_json,1.0.149,rust,UNKNOWN
serde_nanos,0.1.4,rust,UNKNOWN
serde_path_to_error,0.1.20,rust,UNKNOWN
serde_repr,0.1.20,rust,UNKNOWN
serde_spanned,0.6.9,rust,UNKNOWN
serde_spanned,1.1.1,rust,UNKNOWN
serde_urlencoded,0.7.1,rust,UNKNOWN
serde_with,3.18.0,rust,UNKNOWN
serde_with_macros,3.18.0,rust,UNKNOWN
serde_yaml,0.9.34+deprecated,rust,UNKNOWN
serial_test,3.4.0,rust,UNKNOWN
serial_test_derive,3.4.0,rust,UNKNOWN
sha1,0.10.6,rust,UNKNOWN
sha2,0.10.9,rust,UNKNOWN
sharded-slab,0.1.7,rust,UNKNOWN
shell-words,1.1.1,rust,UNKNOWN
shlex,1.3.0,rust,UNKNOWN
signal-hook-registry,1.4.8,rust,UNKNOWN
signatory,0.27.1,rust,UNKNOWN
signature,1.6.4,rust,UNKNOWN
signature,2.2.0,rust,UNKNOWN
simd-adler32,0.3.9,rust,UNKNOWN
simd_helpers,0.1.0,rust,UNKNOWN
similar,2.7.0,rust,UNKNOWN
siphasher,1.0.2,rust,UNKNOWN
slab,0.4.12,rust,UNKNOWN
slotmap,1.1.1,rust,UNKNOWN
smallvec,1.15.1,rust,UNKNOWN
socket2,0.5.10,rust,UNKNOWN
socket2,0.6.3,rust,UNKNOWN
socks,0.3.4,rust,UNKNOWN
spin,0.10.0,rust,UNKNOWN
spin,0.9.8,rust,UNKNOWN
spki,0.6.0,rust,UNKNOWN
spki,0.7.3,rust,UNKNOWN
spm_precompiled,0.1.4,rust,UNKNOWN
stable_deref_trait,1.2.1,rust,UNKNOWN
static_assertions,1.1.0,rust,UNKNOWN
stdio-override,0.2.0,rust,UNKNOWN
strsim,0.11.1,rust,UNKNOWN
strum,0.27.2,rust,UNKNOWN
strum_macros,0.27.2,rust,UNKNOWN
subtle,2.6.1,rust,UNKNOWN
syn,1.0.109,rust,UNKNOWN
syn,2.0.117,rust,UNKNOWN
sync_wrapper,0.1.2,rust,UNKNOWN
sync_wrapper,1.0.2,rust,UNKNOWN
synstructure,0.13.2,rust,UNKNOWN
system-configuration,0.5.1,rust,UNKNOWN
system-configuration,0.7.0,rust,UNKNOWN
system-configuration-sys,0.5.0,rust,UNKNOWN
system-configuration-sys,0.6.0,rust,UNKNOWN
system-deps,6.2.2,rust,UNKNOWN
target-lexicon,0.12.16,rust,UNKNOWN
temp-env,0.3.6,rust,UNKNOWN
tempfile,3.27.0,rust,UNKNOWN
textwrap,0.11.0,rust,UNKNOWN
thiserror,1.0.69,rust,UNKNOWN
thiserror,2.0.18,rust,UNKNOWN
thiserror-impl,1.0.69,rust,UNKNOWN
thiserror-impl,2.0.18,rust,UNKNOWN
thread_local,1.1.9,rust,UNKNOWN
tiff,0.11.3,rust,UNKNOWN
tiktoken-rs,0.9.1,rust,UNKNOWN
time,0.3.47,rust,UNKNOWN
time-core,0.1.8,rust,UNKNOWN
time-macros,0.2.27,rust,UNKNOWN
timerfd,1.6.0,rust,UNKNOWN
tiny-keccak,2.0.2,rust,UNKNOWN
tinystr,0.8.3,rust,UNKNOWN
tinytemplate,1.2.1,rust,UNKNOWN
tinyvec,1.11.0,rust,UNKNOWN
tinyvec_macros,0.1.1,rust,UNKNOWN
tmq,0.5.0,rust,UNKNOWN
tokenizers,0.21.4,rust,UNKNOWN
tokio,1.48.0,rust,UNKNOWN
tokio-macros,2.6.1,rust,UNKNOWN
tokio-rayon,2.1.0,rust,UNKNOWN
tokio-rustls,0.24.1,rust,UNKNOWN
tokio-rustls,0.26.4,rust,UNKNOWN
tokio-stream,0.1.18,rust,UNKNOWN
tokio-test,0.4.5,rust,UNKNOWN
tokio-timerfd,0.2.0,rust,UNKNOWN
tokio-util,0.7.18,rust,UNKNOWN
tokio-websockets,0.10.1,rust,UNKNOWN
toml,0.8.23,rust,UNKNOWN
toml,1.1.2+spec-1.1.0,rust,UNKNOWN
toml_datetime,0.6.11,rust,UNKNOWN
toml_datetime,1.1.1+spec-1.1.0,rust,UNKNOWN
toml_edit,0.22.27,rust,UNKNOWN
toml_edit,0.25.11+spec-1.1.0,rust,UNKNOWN
toml_parser,1.1.2+spec-1.1.0,rust,UNKNOWN
toml_write,0.1.2,rust,UNKNOWN
tonic,0.12.3,rust,UNKNOWN
tonic,0.13.1,rust,UNKNOWN
tonic,0.14.5,rust,UNKNOWN
tonic-build,0.13.1,rust,UNKNOWN
tonic-build,0.14.5,rust,UNKNOWN
tonic-prost,0.14.5,rust,UNKNOWN
tonic-prost-build,0.14.5,rust,UNKNOWN
tower,0.4.13,rust,UNKNOWN
tower,0.5.3,rust,UNKNOWN
tower-http,0.6.8,rust,UNKNOWN
tower-layer,0.3.3,rust,UNKNOWN
tower-service,0.3.3,rust,UNKNOWN
tracing,0.1.44,rust,UNKNOWN
tracing-attributes,0.1.31,rust,UNKNOWN
tracing-core,0.1.36,rust,UNKNOWN
tracing-log,0.2.0,rust,UNKNOWN
tracing-opentelemetry,0.32.1,rust,UNKNOWN
tracing-serde,0.2.0,rust,UNKNOWN
tracing-subscriber,0.3.23,rust,UNKNOWN
try-lock,0.2.5,rust,UNKNOWN
tryhard,0.5.2,rust,UNKNOWN
typeid,1.0.3,rust,UNKNOWN
typenum,1.20.0,rust,UNKNOWN
ucd-trie,0.1.7,rust,UNKNOWN
unarray,0.1.4,rust,UNKNOWN
uncased,0.9.10,rust,UNKNOWN
unchecked-index,0.2.2,rust,UNKNOWN
unic-char-property,0.9.0,rust,UNKNOWN
unic-char-range,0.9.0,rust,UNKNOWN
unic-common,0.9.0,rust,UNKNOWN
unic-emoji-char,0.9.0,rust,UNKNOWN
unic-ucd-ident,0.9.0,rust,UNKNOWN
unic-ucd-version,0.9.0,rust,UNKNOWN
unicase,2.9.0,rust,UNKNOWN
unicode-general-category,1.1.0,rust,UNKNOWN
unicode-ident,1.0.24,rust,UNKNOWN
unicode-normalization-alignments,0.1.12,rust,UNKNOWN
unicode-segmentation,1.13.2,rust,UNKNOWN
unicode-width,0.1.14,rust,UNKNOWN
unicode-width,0.2.2,rust,UNKNOWN
unicode-xid,0.2.6,rust,UNKNOWN
unicode_categories,0.1.1,rust,UNKNOWN
unicode_names2,1.3.0,rust,UNKNOWN
unicode_names2_generator,1.3.0,rust,UNKNOWN
unit-prefix,0.5.2,rust,UNKNOWN
unsafe-libyaml,0.2.11,rust,UNKNOWN
untrusted,0.9.0,rust,UNKNOWN
unty,0.0.4,rust,UNKNOWN
ureq,2.12.1,rust,UNKNOWN
url,2.5.8,rust,UNKNOWN
urlencoding,2.1.3,rust,UNKNOWN
utf16_iter,1.0.5,rust,UNKNOWN
utf8_iter,1.0.4,rust,UNKNOWN
utf8parse,0.2.2,rust,UNKNOWN
utoipa,5.4.0,rust,UNKNOWN
utoipa-gen,5.4.0,rust,UNKNOWN
utoipa-swagger-ui,9.0.2,rust,UNKNOWN
uuid,1.23.1,rust,UNKNOWN
v_frame,0.3.9,rust,UNKNOWN
validator,0.20.0,rust,UNKNOWN
validator_derive,0.20.0,rust,UNKNOWN
valuable,0.1.1,rust,UNKNOWN
vcpkg,0.2.15,rust,UNKNOWN
velo,0.1.0,rust,UNKNOWN
velo-common,0.1.0,rust,UNKNOWN
velo-discovery,0.1.0,rust,UNKNOWN
velo-events,0.1.0,rust,UNKNOWN
velo-messenger,0.1.0,rust,UNKNOWN
velo-observability,0.1.0,rust,UNKNOWN
velo-queue,0.1.0,rust,UNKNOWN
velo-rendezvous,0.1.0,rust,UNKNOWN
velo-streaming,0.1.0,rust,UNKNOWN
velo-transports,0.1.0,rust,UNKNOWN
version-compare,0.2.1,rust,UNKNOWN
version_check,0.9.5,rust,UNKNOWN
video-rs,0.11.0,rust,UNKNOWN
virtue,0.0.18,rust,UNKNOWN
vsimd,0.8.0,rust,UNKNOWN
wait-timeout,0.2.1,rust,UNKNOWN
walkdir,2.5.0,rust,UNKNOWN
want,0.3.1,rust,UNKNOWN
wasi,0.11.1+wasi-snapshot-preview1,rust,UNKNOWN
wasip2,1.0.3+wasi-0.2.9,rust,UNKNOWN
wasip3,0.4.0+wasi-0.3.0-rc-2026-01-06,rust,UNKNOWN
wasm-bindgen,0.2.118,rust,UNKNOWN
wasm-bindgen-futures,0.4.68,rust,UNKNOWN
wasm-bindgen-macro,0.2.118,rust,UNKNOWN
wasm-bindgen-macro-support,0.2.118,rust,UNKNOWN
wasm-bindgen-shared,0.2.118,rust,UNKNOWN
wasm-encoder,0.244.0,rust,UNKNOWN
wasm-metadata,0.244.0,rust,UNKNOWN
wasm-streams,0.4.2,rust,UNKNOWN
wasmparser,0.244.0,rust,UNKNOWN
web-sys,0.3.95,rust,UNKNOWN
web-time,1.1.0,rust,UNKNOWN
webpki-roots,0.26.11,rust,UNKNOWN
webpki-roots,1.0.7,rust,UNKNOWN
weezl,0.1.12,rust,UNKNOWN
winapi,0.3.9,rust,UNKNOWN
winapi-i686-pc-windows-gnu,0.4.0,rust,UNKNOWN
winapi-util,0.1.11,rust,UNKNOWN
winapi-x86_64-pc-windows-gnu,0.4.0,rust,UNKNOWN
windows-core,0.62.2,rust,UNKNOWN
windows-implement,0.60.2,rust,UNKNOWN
windows-interface,0.59.3,rust,UNKNOWN
windows-link,0.2.1,rust,UNKNOWN
windows-registry,0.6.1,rust,UNKNOWN
windows-result,0.4.1,rust,UNKNOWN
windows-strings,0.5.1,rust,UNKNOWN
windows-sys,0.48.0,rust,UNKNOWN
windows-sys,0.52.0,rust,UNKNOWN
windows-sys,0.59.0,rust,UNKNOWN
windows-sys,0.60.2,rust,UNKNOWN
windows-sys,0.61.2,rust,UNKNOWN
windows-targets,0.48.5,rust,UNKNOWN
windows-targets,0.52.6,rust,UNKNOWN
windows-targets,0.53.5,rust,UNKNOWN
windows_aarch64_gnullvm,0.48.5,rust,UNKNOWN
windows_aarch64_gnullvm,0.52.6,rust,UNKNOWN
windows_aarch64_gnullvm,0.53.1,rust,UNKNOWN
windows_aarch64_msvc,0.48.5,rust,UNKNOWN
windows_aarch64_msvc,0.52.6,rust,UNKNOWN
windows_aarch64_msvc,0.53.1,rust,UNKNOWN
windows_i686_gnu,0.48.5,rust,UNKNOWN
windows_i686_gnu,0.52.6,rust,UNKNOWN
windows_i686_gnu,0.53.1,rust,UNKNOWN
windows_i686_gnullvm,0.52.6,rust,UNKNOWN
windows_i686_gnullvm,0.53.1,rust,UNKNOWN
windows_i686_msvc,0.48.5,rust,UNKNOWN
windows_i686_msvc,0.52.6,rust,UNKNOWN
windows_i686_msvc,0.53.1,rust,UNKNOWN
windows_x86_64_gnu,0.48.5,rust,UNKNOWN
windows_x86_64_gnu,0.52.6,rust,UNKNOWN
windows_x86_64_gnu,0.53.1,rust,UNKNOWN
windows_x86_64_gnullvm,0.48.5,rust,UNKNOWN
windows_x86_64_gnullvm,0.52.6,rust,UNKNOWN
windows_x86_64_gnullvm,0.53.1,rust,UNKNOWN
windows_x86_64_msvc,0.48.5,rust,UNKNOWN
windows_x86_64_msvc,0.52.6,rust,UNKNOWN
windows_x86_64_msvc,0.53.1,rust,UNKNOWN
winnow,0.7.15,rust,UNKNOWN
winnow,1.0.2,rust,UNKNOWN
winreg,0.50.0,rust,UNKNOWN
wit-bindgen,0.51.0,rust,UNKNOWN
wit-bindgen,0.57.1,rust,UNKNOWN
wit-bindgen-core,0.51.0,rust,UNKNOWN
wit-bindgen-rust,0.51.0,rust,UNKNOWN
wit-bindgen-rust-macro,0.51.0,rust,UNKNOWN
wit-component,0.244.0,rust,UNKNOWN
wit-parser,0.244.0,rust,UNKNOWN
write16,1.0.0,rust,UNKNOWN
writeable,0.6.3,rust,UNKNOWN
xmlparser,0.13.6,rust,UNKNOWN
xxhash-rust,0.8.15,rust,UNKNOWN
y4m,0.8.0,rust,UNKNOWN
yaml-rust2,0.10.4,rust,UNKNOWN
yansi,1.0.1,rust,UNKNOWN
yoke,0.8.2,rust,UNKNOWN
yoke-derive,0.8.2,rust,UNKNOWN
zerocopy,0.8.48,rust,UNKNOWN
zerocopy-derive,0.8.48,rust,UNKNOWN
zerofrom,0.1.7,rust,UNKNOWN
zerofrom-derive,0.1.7,rust,UNKNOWN
zeroize,1.8.2,rust,UNKNOWN
zeromq-src,0.2.6+4.3.4,rust,UNKNOWN
zerotrie,0.2.4,rust,UNKNOWN
zerovec,0.11.6,rust,UNKNOWN
zerovec-derive,0.11.3,rust,UNKNOWN
zip,2.4.2,rust,UNKNOWN
zip,3.0.0,rust,UNKNOWN
zlib-rs,0.6.3,rust,UNKNOWN
zmij,1.0.21,rust,UNKNOWN
zmq,0.10.0,rust,UNKNOWN
zmq-sys,0.12.0,rust,UNKNOWN
zopfli,0.8.3,rust,UNKNOWN
zune-core,0.5.1,rust,UNKNOWN
zune-inflate,0.2.54,rust,UNKNOWN
zune-jpeg,0.5.15,rust,UNKNOWN
